FIPS,ID
26043,Dickinson_Michigan_UnitedStates
26045,Eaton_Michigan_UnitedStates
26047,Emmet_Michigan_UnitedStates
26049,Genesee_Michigan_UnitedStates
26051,Gladwin_Michigan_UnitedStates
26053,Gogebic_Michigan_UnitedStates
26055,GrandTraverse_Michigan_UnitedStates
26057,Gratiot_Michigan_UnitedStates
26059,Hillsdale_Michigan_UnitedStates
26061,Houghton_Michigan_UnitedStates
26063,Huron_Michigan_UnitedStates
26065,Ingham_Michigan_UnitedStates
26067,Ionia_Michigan_UnitedStates
26069,Iosco_Michigan_UnitedStates
26073,Isabella_Michigan_UnitedStates
26075,Jackson_Michigan_UnitedStates
26077,Kalamazoo_Michigan_UnitedStates
26079,Kalkaska_Michigan_UnitedStates
26081,Kent_Michigan_UnitedStates
26087,Lapeer_Michigan_UnitedStates
26091,Lenawee_Michigan_UnitedStates
26093,Livingston_Michigan_UnitedStates
26095,Luce_Michigan_UnitedStates
26097,Mackinac_Michigan_UnitedStates
26099,Macomb_Michigan_UnitedStates
26101,Manistee_Michigan_UnitedStates
26103,Marquette_Michigan_UnitedStates
26105,Mason_Michigan_UnitedStates
26107,Mecosta_Michigan_UnitedStates
26111,Midland_Michigan_UnitedStates
26115,Monroe_Michigan_UnitedStates
26117,Montcalm_Michigan_UnitedStates
26121,Muskegon_Michigan_UnitedStates
26123,Newaygo_Michigan_UnitedStates
26125,Oakland_Michigan_UnitedStates
26127,Oceana_Michigan_UnitedStates
26129,Ogemaw_Michigan_UnitedStates
26131,Ontonagon_Michigan_UnitedStates
26133,Osceola_Michigan_UnitedStates
26137,Otsego_Michigan_UnitedStates
26139,Ottawa_Michigan_UnitedStates
26145,Saginaw_Michigan_UnitedStates
26151,Sanilac_Michigan_UnitedStates
26153,Schoolcraft_Michigan_UnitedStates
26155,Shiawassee_Michigan_UnitedStates
26157,Tuscola_Michigan_UnitedStates
26159,VanBuren_Michigan_UnitedStates
26161,Washtenaw_Michigan_UnitedStates
26163,Wayne_Michigan_UnitedStates
26165,Wexford_Michigan_UnitedStates
27001,Aitkin_Minnesota_UnitedStates
27003,Anoka_Minnesota_UnitedStates
27005,Becker_Minnesota_UnitedStates
27007,Beltrami_Minnesota_UnitedStates
27011,BigStone_Minnesota_UnitedStates
27013,BlueEarth_Minnesota_UnitedStates
27015,Brown_Minnesota_UnitedStates
27017,Carlton_Minnesota_UnitedStates
27019,Carver_Minnesota_UnitedStates
27021,Cass_Minnesota_UnitedStates
27023,Chippewa_Minnesota_UnitedStates
27025,Chisago_Minnesota_UnitedStates
27029,Clearwater_Minnesota_UnitedStates
27033,Cottonwood_Minnesota_UnitedStates
27035,CrowWing_Minnesota_UnitedStates
27037,Dakota_Minnesota_UnitedStates
27041,Douglas_Minnesota_UnitedStates
27043,Faribault_Minnesota_UnitedStates
27047,Freeborn_Minnesota_UnitedStates
27049,Goodhue_Minnesota_UnitedStates
27051,Grant_Minnesota_UnitedStates
27053,Hennepin_Minnesota_UnitedStates
27059,Isanti_Minnesota_UnitedStates
27061,Itasca_Minnesota_UnitedStates
27063,Jackson_Minnesota_UnitedStates
27065,Kanabec_Minnesota_UnitedStates
27067,Kandiyohi_Minnesota_UnitedStates
27069,Kittson_Minnesota_UnitedStates
27071,Koochiching_Minnesota_UnitedStates
27073,LacquiParle_Minnesota_UnitedStates
27075,Lake_Minnesota_UnitedStates
27079,LeSueur_Minnesota_UnitedStates
27081,Lincoln_Minnesota_UnitedStates
27083,Lyon_Minnesota_UnitedStates
27085,McLeod_Minnesota_UnitedStates
27087,Mahnomen_Minnesota_UnitedStates
27089,Marshall_Minnesota_UnitedStates
27091,Martin_Minnesota_UnitedStates
27093,Meeker_Minnesota_UnitedStates
27095,MilleLacs_Minnesota_UnitedStates
27097,Morrison_Minnesota_UnitedStates
27101,Murray_Minnesota_UnitedStates
27103,Nicollet_Minnesota_UnitedStates
27105,Nobles_Minnesota_UnitedStates
27107,Norman_Minnesota_UnitedStates
27109,Olmsted_Minnesota_UnitedStates
27111,OtterTail_Minnesota_UnitedStates
27113,Pennington_Minnesota_UnitedStates
27115,Pine_Minnesota_UnitedStates
27117,Pipestone_Minnesota_UnitedStates
27119,Polk_Minnesota_UnitedStates
27121,Pope_Minnesota_UnitedStates
27123,Ramsey_Minnesota_UnitedStates
27127,Redwood_Minnesota_UnitedStates
27129,Renville_Minnesota_UnitedStates
27131,Rice_Minnesota_UnitedStates
27133,Rock_Minnesota_UnitedStates
27135,Roseau_Minnesota_UnitedStates
27139,Scott_Minnesota_UnitedStates
27141,Sherburne_Minnesota_UnitedStates
27143,Sibley_Minnesota_UnitedStates
27145,Stearns_Minnesota_UnitedStates
27147,Steele_Minnesota_UnitedStates
27149,Stevens_Minnesota_UnitedStates
27151,Swift_Minnesota_UnitedStates
27153,Todd_Minnesota_UnitedStates
27155,Traverse_Minnesota_UnitedStates
27157,Wabasha_Minnesota_UnitedStates
27159,Wadena_Minnesota_UnitedStates
27161,Waseca_Minnesota_UnitedStates
27163,Washington_Minnesota_UnitedStates
27165,Watonwan_Minnesota_UnitedStates
27167,Wilkin_Minnesota_UnitedStates
27169,Winona_Minnesota_UnitedStates
27171,Wright_Minnesota_UnitedStates
27173,YellowMedicine_Minnesota_UnitedStates
28001,Adams_Mississippi_UnitedStates
28003,Alcorn_Mississippi_UnitedStates
28005,Amite_Mississippi_UnitedStates
28007,Attala_Mississippi_UnitedStates
28011,Bolivar_Mississippi_UnitedStates
28013,Calhoun_Mississippi_UnitedStates
28017,Chickasaw_Mississippi_UnitedStates
28019,Choctaw_Mississippi_UnitedStates
28021,Claiborne_Mississippi_UnitedStates
28023,Clarke_Mississippi_UnitedStates
28025,Clay_Mississippi_UnitedStates
28027,Coahoma_Mississippi_UnitedStates
28029,Copiah_Mississippi_UnitedStates
28031,Covington_Mississippi_UnitedStates
28033,DeSoto_Mississippi_UnitedStates
28035,Forrest_Mississippi_UnitedStates
28037,Franklin_Mississippi_UnitedStates
28039,George_Mississippi_UnitedStates
28041,Greene_Mississippi_UnitedStates
28043,Grenada_Mississippi_UnitedStates
28045,Hancock_Mississippi_UnitedStates
28047,Harrison_Mississippi_UnitedStates
28049,Hinds_Mississippi_UnitedStates
28051,Holmes_Mississippi_UnitedStates
28059,Jackson_Mississippi_UnitedStates
28061,Jasper_Mississippi_UnitedStates
28063,Jefferson_Mississippi_UnitedStates
28065,JeffersonDavis_Mississippi_UnitedStates
28067,Jones_Mississippi_UnitedStates
28069,Kemper_Mississippi_UnitedStates
28071,Lafayette_Mississippi_UnitedStates
28073,Lamar_Mississippi_UnitedStates
28075,Lauderdale_Mississippi_UnitedStates
28077,Lawrence_Mississippi_UnitedStates
28079,Leake_Mississippi_UnitedStates
28081,Lee_Mississippi_UnitedStates
28083,Leflore_Mississippi_UnitedStates
28085,Lincoln_Mississippi_UnitedStates
28087,Lowndes_Mississippi_UnitedStates
28089,Madison_Mississippi_UnitedStates
28091,Marion_Mississippi_UnitedStates
28093,Marshall_Mississippi_UnitedStates
28095,Monroe_Mississippi_UnitedStates
28097,Montgomery_Mississippi_UnitedStates
28099,Neshoba_Mississippi_UnitedStates
28101,Newton_Mississippi_UnitedStates
28103,Noxubee_Mississippi_UnitedStates
28105,Oktibbeha_Mississippi_UnitedStates
28107,Panola_Mississippi_UnitedStates
28109,PearlRiver_Mississippi_UnitedStates
28111,Perry_Mississippi_UnitedStates
28113,Pike_Mississippi_UnitedStates
28115,Pontotoc_Mississippi_UnitedStates
28117,Prentiss_Mississippi_UnitedStates
28121,Rankin_Mississippi_UnitedStates
28123,Scott_Mississippi_UnitedStates
28125,Sharkey_Mississippi_UnitedStates
28127,Simpson_Mississippi_UnitedStates
28129,Smith_Mississippi_UnitedStates
28131,Stone_Mississippi_UnitedStates
28133,Sunflower_Mississippi_UnitedStates
28135,Tallahatchie_Mississippi_UnitedStates
28139,Tippah_Mississippi_UnitedStates
28141,Tishomingo_Mississippi_UnitedStates
28145,Union_Mississippi_UnitedStates
28147,Walthall_Mississippi_UnitedStates
28149,Warren_Mississippi_UnitedStates
28151,Washington_Mississippi_UnitedStates
28153,Wayne_Mississippi_UnitedStates
28155,Webster_Mississippi_UnitedStates
28159,Winston_Mississippi_UnitedStates
28161,Yalobusha_Mississippi_UnitedStates
28163,Yazoo_Mississippi_UnitedStates
29001,Adair_Missouri_UnitedStates
29005,Atchison_Missouri_UnitedStates
29007,Audrain_Missouri_UnitedStates
29009,Barry_Missouri_UnitedStates
29013,Bates_Missouri_UnitedStates
29019,Boone_Missouri_UnitedStates
29021,Buchanan_Missouri_UnitedStates
29023,Butler_Missouri_UnitedStates
29027,Callaway_Missouri_UnitedStates
29029,Camden_Missouri_UnitedStates
29031,CapeGirardeau_Missouri_UnitedStates
29033,Carroll_Missouri_UnitedStates
29037,Cass_Missouri_UnitedStates
29039,Cedar_Missouri_UnitedStates
29047,Clay_Missouri_UnitedStates
29049,Clinton_Missouri_UnitedStates
29051,Cole_Missouri_UnitedStates
29055,Crawford_Missouri_UnitedStates
29071,Franklin_Missouri_UnitedStates
29073,Gasconade_Missouri_UnitedStates
29075,Gentry_Missouri_UnitedStates
29077,Greene_Missouri_UnitedStates
29081,Harrison_Missouri_UnitedStates
29083,Henry_Missouri_UnitedStates
29091,Howell_Missouri_UnitedStates
29093,Iron_Missouri_UnitedStates
29095,Jackson_Missouri_UnitedStates
29097,Jasper_Missouri_UnitedStates
29099,Jefferson_Missouri_UnitedStates
29101,Johnson_Missouri_UnitedStates
29105,Laclede_Missouri_UnitedStates
29107,Lafayette_Missouri_UnitedStates
29109,Lawrence_Missouri_UnitedStates
29113,Lincoln_Missouri_UnitedStates
29115,Linn_Missouri_UnitedStates
29117,Livingston_Missouri_UnitedStates
29121,Macon_Missouri_UnitedStates
29123,Madison_Missouri_UnitedStates
29127,Marion_Missouri_UnitedStates
29145,Newton_Missouri_UnitedStates
29147,Nodaway_Missouri_UnitedStates
29155,Pemiscot_Missouri_UnitedStates
29157,Perry_Missouri_UnitedStates
29159,Pettis_Missouri_UnitedStates
29161,Phelps_Missouri_UnitedStates
29163,Pike_Missouri_UnitedStates
29165,Platte_Missouri_UnitedStates
29167,Polk_Missouri_UnitedStates
29169,Pulaski_Missouri_UnitedStates
29175,Randolph_Missouri_UnitedStates
29177,Ray_Missouri_UnitedStates
29195,Saline_Missouri_UnitedStates
29199,Scotland_Missouri_UnitedStates
29201,Scott_Missouri_UnitedStates
29207,Stoddard_Missouri_UnitedStates
29211,Sullivan_Missouri_UnitedStates
29213,Taney_Missouri_UnitedStates
29215,Texas_Missouri_UnitedStates
29217,Vernon_Missouri_UnitedStates
29221,Washington_Missouri_UnitedStates
30001,Beaverhead_Montana_UnitedStates
30003,BigHorn_Montana_UnitedStates
30007,Broadwater_Montana_UnitedStates
30009,Carbon_Montana_UnitedStates
30013,Cascade_Montana_UnitedStates
30023,DeerLodge_Montana_UnitedStates
30027,Fergus_Montana_UnitedStates
30029,Flathead_Montana_UnitedStates
30031,Gallatin_Montana_UnitedStates
30035,Glacier_Montana_UnitedStates
30041,Hill_Montana_UnitedStates
30047,Lake_Montana_UnitedStates
30049,LewisandClark_Montana_UnitedStates
30051,Liberty_Montana_UnitedStates
30053,Lincoln_Montana_UnitedStates
30057,Madison_Montana_UnitedStates
30059,Meagher_Montana_UnitedStates
30063,Missoula_Montana_UnitedStates
30065,Musselshell_Montana_UnitedStates
30067,Park_Montana_UnitedStates
30073,Pondera_Montana_UnitedStates
30081,Ravalli_Montana_UnitedStates
30083,Richland_Montana_UnitedStates
30085,Roosevelt_Montana_UnitedStates
30093,SilverBow_Montana_UnitedStates
30095,Stillwater_Montana_UnitedStates
30101,Toole_Montana_UnitedStates
30107,Wheatland_Montana_UnitedStates
30111,Yellowstone_Montana_UnitedStates
31001,Adams_Nebraska_UnitedStates
31003,Antelope_Nebraska_UnitedStates
31011,Boone_Nebraska_UnitedStates
31013,BoxButte_Nebraska_UnitedStates
31019,Buffalo_Nebraska_UnitedStates
31021,Burt_Nebraska_UnitedStates
31023,Butler_Nebraska_UnitedStates
31031,Cherry_Nebraska_UnitedStates
31033,Cheyenne_Nebraska_UnitedStates
31037,Colfax_Nebraska_UnitedStates
31039,Cuming_Nebraska_UnitedStates
31041,Custer_Nebraska_UnitedStates
31045,Dawes_Nebraska_UnitedStates
31047,Dawson_Nebraska_UnitedStates
31053,Dodge_Nebraska_UnitedStates
31055,Douglas_Nebraska_UnitedStates
31059,Fillmore_Nebraska_UnitedStates
31061,Franklin_Nebraska_UnitedStates
31065,Furnas_Nebraska_UnitedStates
31067,Gage_Nebraska_UnitedStates
31079,Hall_Nebraska_UnitedStates
31081,Hamilton_Nebraska_UnitedStates
31089,Holt_Nebraska_UnitedStates
31093,Howard_Nebraska_UnitedStates
31095,Jefferson_Nebraska_UnitedStates
31097,Johnson_Nebraska_UnitedStates
31099,Kearney_Nebraska_UnitedStates
31101,Keith_Nebraska_UnitedStates
31105,Kimball_Nebraska_UnitedStates
31107,Knox_Nebraska_UnitedStates
31109,Lancaster_Nebraska_UnitedStates
31111,Lincoln_Nebraska_UnitedStates
31119,Madison_Nebraska_UnitedStates
31121,Merrick_Nebraska_UnitedStates
31123,Morrill_Nebraska_UnitedStates
31125,Nance_Nebraska_UnitedStates
31127,Nemaha_Nebraska_UnitedStates
31131,Otoe_Nebraska_UnitedStates
31137,Phelps_Nebraska_UnitedStates
31139,Pierce_Nebraska_UnitedStates
31141,Platte_Nebraska_UnitedStates
31143,Polk_Nebraska_UnitedStates
31145,RedWillow_Nebraska_UnitedStates
31151,Saline_Nebraska_UnitedStates
31153,Sarpy_Nebraska_UnitedStates
31155,Saunders_Nebraska_UnitedStates
31157,ScottsBluff_Nebraska_UnitedStates
31159,Seward_Nebraska_UnitedStates
31173,Thurston_Nebraska_UnitedStates
31175,Valley_Nebraska_UnitedStates
31177,Washington_Nebraska_UnitedStates
31179,Wayne_Nebraska_UnitedStates
31181,Webster_Nebraska_UnitedStates
31185,York_Nebraska_UnitedStates
32001,Churchill_Nevada_UnitedStates
32003,Clark_Nevada_UnitedStates
32005,Douglas_Nevada_UnitedStates
32007,Elko_Nevada_UnitedStates
32013,Humboldt_Nevada_UnitedStates
32015,Lander_Nevada_UnitedStates
32017,Lincoln_Nevada_UnitedStates
32019,Lyon_Nevada_UnitedStates
32021,Mineral_Nevada_UnitedStates
32023,Nye_Nevada_UnitedStates
32027,Pershing_Nevada_UnitedStates
32031,Washoe_Nevada_UnitedStates
32033,WhitePine_Nevada_UnitedStates
33001,Belknap_NewHampshire_UnitedStates
33003,Carroll_NewHampshire_UnitedStates
33005,Cheshire_NewHampshire_UnitedStates
33007,Coos_NewHampshire_UnitedStates
33009,Grafton_NewHampshire_UnitedStates
33011,Hillsborough_NewHampshire_UnitedStates
33013,Merrimack_NewHampshire_UnitedStates
33015,Rockingham_NewHampshire_UnitedStates
33017,Strafford_NewHampshire_UnitedStates
33019,Sullivan_NewHampshire_UnitedStates
34001,Atlantic_NewJersey_UnitedStates
34003,Bergen_NewJersey_UnitedStates
34005,Burlington_NewJersey_UnitedStates
34007,Camden_NewJersey_UnitedStates
34009,CapeMay_NewJersey_UnitedStates
34011,Cumberland_NewJersey_UnitedStates
34013,Essex_NewJersey_UnitedStates
34015,Gloucester_NewJersey_UnitedStates
34017,Hudson_NewJersey_UnitedStates
34019,Hunterdon_NewJersey_UnitedStates
34021,Mercer_NewJersey_UnitedStates
34023,Middlesex_NewJersey_UnitedStates
34025,Monmouth_NewJersey_UnitedStates
34027,Morris_NewJersey_UnitedStates
34029,Ocean_NewJersey_UnitedStates
34031,Passaic_NewJersey_UnitedStates
34033,Salem_NewJersey_UnitedStates
34035,Somerset_NewJersey_UnitedStates
34037,Sussex_NewJersey_UnitedStates
34039,Union_NewJersey_UnitedStates
34041,Warren_NewJersey_UnitedStates
35001,Bernalillo_NewMexico_UnitedStates
35005,Chaves_NewMexico_UnitedStates
35006,Cibola_NewMexico_UnitedStates
35007,Colfax_NewMexico_UnitedStates
35009,Curry_NewMexico_UnitedStates
35015,Eddy_NewMexico_UnitedStates
35017,Grant_NewMexico_UnitedStates
35019,Guadalupe_NewMexico_UnitedStates
35025,Lea_NewMexico_UnitedStates
35027,Lincoln_NewMexico_UnitedStates
35028,LosAlamos_NewMexico_UnitedStates
35029,Luna_NewMexico_UnitedStates
35031,McKinley_NewMexico_UnitedStates
35035,Otero_NewMexico_UnitedStates
35037,Quay_NewMexico_UnitedStates
35039,RioArriba_NewMexico_UnitedStates
35041,Roosevelt_NewMexico_UnitedStates
35043,Sandoval_NewMexico_UnitedStates
35045,SanJuan_NewMexico_UnitedStates
35047,SanMiguel_NewMexico_UnitedStates
35049,SantaFe_NewMexico_UnitedStates
35051,Sierra_NewMexico_UnitedStates
35053,Socorro_NewMexico_UnitedStates
35055,Taos_NewMexico_UnitedStates
35059,Union_NewMexico_UnitedStates
36001,Albany_NewYork_UnitedStates
36003,Allegany_NewYork_UnitedStates
36007,Broome_NewYork_UnitedStates
36009,Cattaraugus_NewYork_UnitedStates
36011,Cayuga_NewYork_UnitedStates
36013,Chautauqua_NewYork_UnitedStates
36015,Chemung_NewYork_UnitedStates
36017,Chenango_NewYork_UnitedStates
36019,Clinton_NewYork_UnitedStates
36021,Columbia_NewYork_UnitedStates
36023,Cortland_NewYork_UnitedStates
36025,Delaware_NewYork_UnitedStates
36027,Dutchess_NewYork_UnitedStates
36029,Erie_NewYork_UnitedStates
36031,Essex_NewYork_UnitedStates
36033,Franklin_NewYork_UnitedStates
36035,Fulton_NewYork_UnitedStates
36037,Genesee_NewYork_UnitedStates
36043,Herkimer_NewYork_UnitedStates
36045,Jefferson_NewYork_UnitedStates
36049,Lewis_NewYork_UnitedStates
36051,Livingston_NewYork_UnitedStates
36053,Madison_NewYork_UnitedStates
36055,Monroe_NewYork_UnitedStates
36057,Montgomery_NewYork_UnitedStates
36059,Nassau_NewYork_UnitedStates
36063,Niagara_NewYork_UnitedStates
36065,Oneida_NewYork_UnitedStates
36067,Onondaga_NewYork_UnitedStates
36069,Ontario_NewYork_UnitedStates
36071,Orange_NewYork_UnitedStates
36073,Orleans_NewYork_UnitedStates
36075,Oswego_NewYork_UnitedStates
36077,Otsego_NewYork_UnitedStates
36079,Putnam_NewYork_UnitedStates
36083,Rensselaer_NewYork_UnitedStates
36087,Rockland_NewYork_UnitedStates
36091,Saratoga_NewYork_UnitedStates
36093,Schenectady_NewYork_UnitedStates
36095,Schoharie_NewYork_UnitedStates
36097,Schuyler_NewYork_UnitedStates
36101,Steuben_NewYork_UnitedStates
36103,Suffolk_NewYork_UnitedStates
36105,Sullivan_NewYork_UnitedStates
36109,Tompkins_NewYork_UnitedStates
36111,Ulster_NewYork_UnitedStates
36113,Warren_NewYork_UnitedStates
36117,Wayne_NewYork_UnitedStates
36119,Westchester_NewYork_UnitedStates
36121,Wyoming_NewYork_UnitedStates
36123,Yates_NewYork_UnitedStates
37001,Alamance_NorthCarolina_UnitedStates
37005,Alleghany_NorthCarolina_UnitedStates
37007,Anson_NorthCarolina_UnitedStates
37009,Ashe_NorthCarolina_UnitedStates
37013,Beaufort_NorthCarolina_UnitedStates
37015,Bertie_NorthCarolina_UnitedStates
37017,Bladen_NorthCarolina_UnitedStates
37019,Brunswick_NorthCarolina_UnitedStates
37021,Buncombe_NorthCarolina_UnitedStates
37023,Burke_NorthCarolina_UnitedStates
37025,Cabarrus_NorthCarolina_UnitedStates
37027,Caldwell_NorthCarolina_UnitedStates
37031,Carteret_NorthCarolina_UnitedStates
37035,Catawba_NorthCarolina_UnitedStates
37037,Chatham_NorthCarolina_UnitedStates
37039,Cherokee_NorthCarolina_UnitedStates
37041,Chowan_NorthCarolina_UnitedStates
37045,Cleveland_NorthCarolina_UnitedStates
37047,Columbus_NorthCarolina_UnitedStates
37049,Craven_NorthCarolina_UnitedStates
37051,Cumberland_NorthCarolina_UnitedStates
37055,Dare_NorthCarolina_UnitedStates
37057,Davidson_NorthCarolina_UnitedStates
37059,Davie_NorthCarolina_UnitedStates
37061,Duplin_NorthCarolina_UnitedStates
37063,Durham_NorthCarolina_UnitedStates
37065,Edgecombe_NorthCarolina_UnitedStates
37067,Forsyth_NorthCarolina_UnitedStates
37071,Gaston_NorthCarolina_UnitedStates
37077,Granville_NorthCarolina_UnitedStates
37081,Guilford_NorthCarolina_UnitedStates
37083,Halifax_NorthCarolina_UnitedStates
37085,Harnett_NorthCarolina_UnitedStates
37087,Haywood_NorthCarolina_UnitedStates
37089,Henderson_NorthCarolina_UnitedStates
37091,Hertford_NorthCarolina_UnitedStates
37093,Hoke_NorthCarolina_UnitedStates
37097,Iredell_NorthCarolina_UnitedStates
37099,Jackson_NorthCarolina_UnitedStates
37101,Johnston_NorthCarolina_UnitedStates
37105,Lee_NorthCarolina_UnitedStates
37107,Lenoir_NorthCarolina_UnitedStates
37109,Lincoln_NorthCarolina_UnitedStates
37111,McDowell_NorthCarolina_UnitedStates
37113,Macon_NorthCarolina_UnitedStates
37117,Martin_NorthCarolina_UnitedStates
37119,Mecklenburg_NorthCarolina_UnitedStates
37121,Mitchell_NorthCarolina_UnitedStates
37123,Montgomery_NorthCarolina_UnitedStates
37125,Moore_NorthCarolina_UnitedStates
37127,Nash_NorthCarolina_UnitedStates
37129,NewHanover_NorthCarolina_UnitedStates
37133,Onslow_NorthCarolina_UnitedStates
37135,Orange_NorthCarolina_UnitedStates
37139,Pasquotank_NorthCarolina_UnitedStates
37141,Pender_NorthCarolina_UnitedStates
37145,Person_NorthCarolina_UnitedStates
37147,Pitt_NorthCarolina_UnitedStates
37149,Polk_NorthCarolina_UnitedStates
37151,Randolph_NorthCarolina_UnitedStates
37155,Robeson_NorthCarolina_UnitedStates
37157,Rockingham_NorthCarolina_UnitedStates
37159,Rowan_NorthCarolina_UnitedStates
37161,Rutherford_NorthCarolina_UnitedStates
37163,Sampson_NorthCarolina_UnitedStates
37165,Scotland_NorthCarolina_UnitedStates
37167,Stanly_NorthCarolina_UnitedStates
37169,Stokes_NorthCarolina_UnitedStates
37171,Surry_NorthCarolina_UnitedStates
37173,Swain_NorthCarolina_UnitedStates
37175,Transylvania_NorthCarolina_UnitedStates
37179,Union_NorthCarolina_UnitedStates
37181,Vance_NorthCarolina_UnitedStates
37183,Wake_NorthCarolina_UnitedStates
37187,Washington_NorthCarolina_UnitedStates
37189,Watauga_NorthCarolina_UnitedStates
37191,Wayne_NorthCarolina_UnitedStates
37193,Wilkes_NorthCarolina_UnitedStates
37195,Wilson_NorthCarolina_UnitedStates
38003,Barnes_NorthDakota_UnitedStates
38011,Bowman_NorthDakota_UnitedStates
38015,Burleigh_NorthDakota_UnitedStates
38017,Cass_NorthDakota_UnitedStates
38023,Divide_NorthDakota_UnitedStates
38029,Emmons_NorthDakota_UnitedStates
38031,Foster_NorthDakota_UnitedStates
38035,GrandForks_NorthDakota_UnitedStates
38037,Grant_NorthDakota_UnitedStates
38051,McIntosh_NorthDakota_UnitedStates
38053,McKenzie_NorthDakota_UnitedStates
38055,McLean_NorthDakota_UnitedStates
38057,Mercer_NorthDakota_UnitedStates
38059,Morton_NorthDakota_UnitedStates
38061,Mountrail_NorthDakota_UnitedStates
38063,Nelson_NorthDakota_UnitedStates
38067,Pembina_NorthDakota_UnitedStates
38069,Pierce_NorthDakota_UnitedStates
38071,Ramsey_NorthDakota_UnitedStates
38073,Ransom_NorthDakota_UnitedStates
38079,Rolette_NorthDakota_UnitedStates
38085,Sioux_NorthDakota_UnitedStates
38089,Stark_NorthDakota_UnitedStates
38093,Stutsman_NorthDakota_UnitedStates
38097,Traill_NorthDakota_UnitedStates
38099,Walsh_NorthDakota_UnitedStates
38101,Ward_NorthDakota_UnitedStates
38103,Wells_NorthDakota_UnitedStates
38105,Williams_NorthDakota_UnitedStates
39001,Adams_Ohio_UnitedStates
39003,Allen_Ohio_UnitedStates
39005,Ashland_Ohio_UnitedStates
39007,Ashtabula_Ohio_UnitedStates
39009,Athens_Ohio_UnitedStates
39011,Auglaize_Ohio_UnitedStates
39013,Belmont_Ohio_UnitedStates
39017,Butler_Ohio_UnitedStates
39021,Champaign_Ohio_UnitedStates
39023,Clark_Ohio_UnitedStates
39025,Clermont_Ohio_UnitedStates
39027,Clinton_Ohio_UnitedStates
39029,Columbiana_Ohio_UnitedStates
39031,Coshocton_Ohio_UnitedStates
39033,Crawford_Ohio_UnitedStates
39035,Cuyahoga_Ohio_UnitedStates
39037,Darke_Ohio_UnitedStates
39039,Defiance_Ohio_UnitedStates
39041,Delaware_Ohio_UnitedStates
39043,Erie_Ohio_UnitedStates
39045,Fairfield_Ohio_UnitedStates
39047,Fayette_Ohio_UnitedStates
39049,Franklin_Ohio_UnitedStates
39051,Fulton_Ohio_UnitedStates
39053,Gallia_Ohio_UnitedStates
39055,Geauga_Ohio_UnitedStates
39057,Greene_Ohio_UnitedStates
39059,Guernsey_Ohio_UnitedStates
39061,Hamilton_Ohio_UnitedStates
39063,Hancock_Ohio_UnitedStates
39065,Hardin_Ohio_UnitedStates
39067,Harrison_Ohio_UnitedStates
39069,Henry_Ohio_UnitedStates
39071,Highland_Ohio_UnitedStates
39073,Hocking_Ohio_UnitedStates
39075,Holmes_Ohio_UnitedStates
39077,Huron_Ohio_UnitedStates
39079,Jackson_Ohio_UnitedStates
39081,Jefferson_Ohio_UnitedStates
39083,Knox_Ohio_UnitedStates
39085,Lake_Ohio_UnitedStates
39087,Lawrence_Ohio_UnitedStates
39089,Licking_Ohio_UnitedStates
39091,Logan_Ohio_UnitedStates
39093,Lorain_Ohio_UnitedStates
39095,Lucas_Ohio_UnitedStates
39097,Madison_Ohio_UnitedStates
39099,Mahoning_Ohio_UnitedStates
39101,Marion_Ohio_UnitedStates
39103,Medina_Ohio_UnitedStates
39107,Mercer_Ohio_UnitedStates
39109,Miami_Ohio_UnitedStates
39113,Montgomery_Ohio_UnitedStates
39117,Morrow_Ohio_UnitedStates
39119,Muskingum_Ohio_UnitedStates
39123,Ottawa_Ohio_UnitedStates
39125,Paulding_Ohio_UnitedStates
39129,Pickaway_Ohio_UnitedStates
39131,Pike_Ohio_UnitedStates
39133,Portage_Ohio_UnitedStates
39139,Richland_Ohio_UnitedStates
39141,Ross_Ohio_UnitedStates
39143,Sandusky_Ohio_UnitedStates
39145,Scioto_Ohio_UnitedStates
39147,Seneca_Ohio_UnitedStates
39149,Shelby_Ohio_UnitedStates
39151,Stark_Ohio_UnitedStates
39153,Summit_Ohio_UnitedStates
39155,Trumbull_Ohio_UnitedStates
39157,Tuscarawas_Ohio_UnitedStates
39159,Union_Ohio_UnitedStates
39161,VanWert_Ohio_UnitedStates
39165,Warren_Ohio_UnitedStates
39167,Washington_Ohio_UnitedStates
39169,Wayne_Ohio_UnitedStates
39171,Williams_Ohio_UnitedStates
39173,Wood_Ohio_UnitedStates
39175,Wyandot_Ohio_UnitedStates
40001,Adair_Oklahoma_UnitedStates
40005,Atoka_Oklahoma_UnitedStates
40007,Beaver_Oklahoma_UnitedStates
40009,Beckham_Oklahoma_UnitedStates
40011,Blaine_Oklahoma_UnitedStates
40013,Bryan_Oklahoma_UnitedStates
40015,Caddo_Oklahoma_UnitedStates
40017,Canadian_Oklahoma_UnitedStates
40019,Carter_Oklahoma_UnitedStates
40021,Cherokee_Oklahoma_UnitedStates
40023,Choctaw_Oklahoma_UnitedStates
40025,Cimarron_Oklahoma_UnitedStates
40027,Cleveland_Oklahoma_UnitedStates
40031,Comanche_Oklahoma_UnitedStates
40035,Craig_Oklahoma_UnitedStates
40037,Creek_Oklahoma_UnitedStates
40039,Custer_Oklahoma_UnitedStates
40041,Delaware_Oklahoma_UnitedStates
40043,Dewey_Oklahoma_UnitedStates
